ID,post_type,post_status,post_name,post_title,post_content,post_excerpt,post_author,post_date,post_modified,post_thumbnail,post_parent,menu_order,post_tags,post_category,summary,seo_title,image,book_star,amazon_url,author,publisher,price,no_price,type,reread,text,reread_2,text_2,reread_3,text_3,reread_4,text_4,reread_5,text_5,status,auto_update_uri,ao_post_optimize,views,post_views_count,bzb_meta_keywords,bzb_meta_description,bzb_meta_robots,bzb_post_asset_js4head,bzb_post_asset_css,bzb_post_asset_js,bzb_cta,bzb_post_front_info,bzb_checklists,bzb_show_toppage_flag,bzb_include_rss,bzb_post_social_buttons,title,no-price
,books,publish,judicial-hanging,絞首刑,定期的に死に関する本が読みたくなる。それで今、絞首刑、自殺、殺人と読んでいる。死について考えることをやめることができないタイプ。,,2,2018-11-09 3:29:03,2020-07-12 3:49:55,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2018/11/51BfaMZawYL._SX349_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4062774070/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4062774070&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,青木 理,講談社,713,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,144,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,think-like-an-amateur-and-act-as-an-expert,素人のように考え、玄人として実行する―問題解決のメタ技術,タイトルだけですべて語り尽くされているように思う。経験や知識を積めば積むほどに、見えなくなってくるものある。ついては、自分の中に母ちゃんを飼えばいいのではないか。私あたりの年代の母は、パソコンなんか教えてると全くトンチンカンなことを言ってくるが、そういう発想こそ大事にすべきではなかろうか、と。,,2,2018-11-01 1:13:37,2020-07-13 1:16:10,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2018/11/51TR66NWM0L._SX330_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4569662870/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4569662870&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,金出 武雄,PHP研究所,895,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,4,136,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,far-gun-sound,遠い砲音 五郎治殿御始末,先程の『日本列島「現代アート」を旅する』で触れられていたので読んでみた。日本人が「時・分・秒」で生活するようになったのは明治からで、それまでは暮れ六つなどおおむね二時間刻みだった。西洋式の時間感覚に適応できない哀れな老兵の話。そもそも小説は読まないが、久々に素直に小説で面白いと思えた。,,2,2018-11-03 8:43:30,2020-07-12 8:48:15,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2018/11/41cqke1p2OL.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/B00I2LMY0I/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=B00I2LMY0I&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,浅田次郎,中央公論新社,108,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,138,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,traveling-in-the-japanese-islands-contemporary-art,日本列島「現代アート」を旅する,看板に偽り無し。確かに日本の現代アートをぐるりと旅できた。が、紹介されている場所のただの一つにも行ったことがなかったので、少しは外出するようにしたい。美術家として恥ずかしいと言うべきだが、逆に清々しい。出不精も個性。,,2,2018-11-03 8:49:52,2020-07-12 8:52:34,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/51E0ecv9BtL._SX316_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4098252430/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4098252430&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,秋元 雄史,小学館,399,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,128,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,the-problem-of-movies-and-leprosy,映画と癩の問題,"<p>1940年に公開されたハンセン病を主題とした88分の白黒映画「小島の春」についての批評である。映画監督の伊丹万作によるもので、1941年に「映画評論」に掲載された。
 </p>
 <h2>あの映画はけしからん！見てないけど。</h2>
 <p>一億総評論家時代と言われて久しいが、あるいは彼はその走りかもしれない。絵画にしろ小説にしろ、とにもかくにも批評とは鑑賞することから出発するはずだが、どうして<strong>彼は問題の映画を見ていない</strong>。これまた、怪しげなニュースソースを二つ三つ拾い読みしただけでああだこうだと論じる現代のネット民のパイオニアかもしれない。
 </p>
 <blockquote>だいたいの感じは真珠貝の裏に似ており、紫や桜色にテラテラと輝いて見えた。そして全体が火傷のあとのように引きつって見え、顔というよりも、むしろ何か極めて薄い膜を根気よく張り重ねてこしらえた不規則な形の箱のような感じがした。
 </blockquote>
 <p>
 私はハンセン病について、強い興味と関心を持ってさまざま文献を読んで来たが、中でもこの表現は秀逸である。
 </p>
 <h2>美化できない領域</h2>
 <p>この世は四六時中、夥しい苦しみと悲しみに満ちている。我々が笑えるのは、そのような一切を、<strong>忘れたり無視したり、ごまかしたり見過ごしたりできるからこそ</strong>である。しかしこの世には、一度知ってしまうと、もはや以前のようには生きられない強烈な現実というものがある。
 </p>
 <blockquote>我々が人生について、宗教について、恋愛について考え始めると、癩はいつも思考の隙間隙間へ忍び込んで、だまって首を振っているようになった。そして癩は機会のあるごとに我々の耳へ口を寄せ、こういってささやく。「おれを肯定しないで人生を肯定したって、そんなのはうそっぱちだよ」と。
 </blockquote>
 <p>非常な共感を覚える。それを無視して生活することは、何かものすごく嘘くさくて我慢ならないのだ。私にとってそれは、ロサンゼルスにおけるホームレスの問題だった。(拙作<a href=""https://tomonishintaku.com/works/one-bite-challenge.html"" target=""_blank"" rel=""noopener noreferrer"">ONE BITE CHALLENGEシリーズ</a>参照)。
 </p>
 <h2>結局行き着く自分語り</h2>
 <p>「<strong>批評とは他人の作品をダシにして自己を語ることである</strong>」と喝破したのは、批評の神様とも言われた小林秀雄である。私もまたそのひそみに倣い、こうしてせっせと自分語りをしているわけである。</p>
 <blockquote>
 芸術家が魂のやむにやまれぬ要求から打ち出したものなら、常識的な意味では、世のためになどならなくてもさしつかえないと思っている。しかし癩が題材に取られた場合には、このような考え方は許せないと思う。その作品を提出することによって、癩者の幸福に資する点があるとか、あるいは社会問題としての癩に貢献する確乎たる自信がないかぎり、これは芸術家――ことに映画のような娯楽的性格を持つ芸術に携わるもの――の触れてはならない題材ではないだろうか。
 </blockquote>
 <p>一介のサラリーマンとしてなら、その通りだと思う。しかし一人の芸術家としては、触れてはいけない領域、<strong>タブーなど芸術にあるわけがない</strong>だろうと思う。芸術は優しいものでも気持ちいいものでもない。福祉でも慈善でもない。
 </p>
 <p>
 それこそわざわざ自分で鼻や耳を削り取って、ハンセン病のパフォーマンスだなんだとやってしまうほどの醜悪さを持つものなのだ。そんな芸術はいらない? その通り、全然必要ない。しかし霊長類の中で唯一、<strong>必要のないことをやらずにはいられないのが人間</strong>ではないか。誰も人間をやめることはできない。
 </p>",,2,2020-07-12 15:24:39,2020-09-17 2:30:53,,0,0,book,book-review,エンタメにしてはいけない領域もある,,https://test.b2i.link/wp-content/uploads/2020/07/51pRAYvAlvL.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/%E6%98%A0%E7%94%BB%E3%81%A8%E7%99%A9%E3%81%AE%E5%95%8F%E9%A1%8C-%E4%BC%8A%E4%B8%B9-%E4%B8%87%E4%BD%9C-ebook/dp/B009KSD80C/ref=sr_1_1?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&dchild=1&keywords=%E6%98%A0%E7%94%BB%E3%81%A8%E7%99%A9+%E5%95%8F%E9%A1%8C&qid=1594532536&s=books&sr=1-1,伊丹 万作,青空文庫,,購入価格: パブリックドメイン(0円),AfterMain,,,,,,,,,,,初読,,,37,281,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,food-war-japan-falling-into-us-trap,食の戦争 米国の罠に落ちる日本,TPPとかふーんって感じだったが、その選択がいかに重大事だったかを理解した。しかし、なぜに日本の政治家はこれほど愚かなのか。決断する当事者なら、関連書籍の百冊でも読んで臨めよと。無知蒙昧のために毎回周囲に流されて適当な決定を下しているようにしか見えない。彼らは本当に受験勉強以外したことがなく、今後も金儲けの方法しか勉強する気がないんじゃないかと思ってしまう。,,2,2018-10-29 1:23:41,2020-07-13 1:24:44,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/4178n7uRfCL._SX311_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4166609270/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4166609270&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,鈴木 宣弘,文藝春秋,459,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,1,124,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,running-modern-art-1990-2010,駆けぬける現代美術 1990-2010,1990~2010までの新聞の美術批評がまとめられた本。新聞という限られたスペースだけに、締まりのある良記事が多数。タイトル通り、時代を駆け抜けた感。時代とともに美術は変わって来たのだということを肌で感じられる良書。,,2,2018-10-30 1:16:58,2020-07-13 1:19:41,,0,0,book,art,,,https://test.b2i.link/wp-content/uploads/2020/07/511froQqBzL._SX341_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/400025796X/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=400025796X&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,田中 三蔵,岩波書店,1145,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,27,136,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,art-conspiracy-consumer-society-and-contemporary-art,芸術の陰謀―消費社会と現代アート,現代の美的判断の基準は、結局はどれほど高額かで決まる。現代美術とはそもそも『無価値・無内容』（ニュル）なのだが、それほどの高額で取引されるからには「何か」があるに違いないと世間を当惑させる、それが芸術の陰謀なのだと。まあ、その通りだと納得させられた。もっと彼の著作を読んでみようと思う。,,2,2018-10-27 4:52:58,2020-07-13 4:55:07,,0,0,book,art,,,https://test.b2i.link/wp-content/uploads/2020/07/51eyT33z1tL._SX345_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4757142773/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4757142773&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,ジャン・ボードリヤール,NTT出版,2333,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,25,133,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,experience-of-foreigners-nippon,ガイコク人ニッポン体験記 Jon's Chopsticks (ラダーシリーズ Level 3),英語の勉強だけでなく、外人が日本で経験したヒリヒリするストーリーがとても興味深い。おすすめ。,,2,2018-10-27 4:49:52,2020-07-15 8:18:10,,0,0,"book,english",book-review,,,https://test.b2i.link/wp-content/uploads/2020/07/41imvnFmiL._SY344_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4794601263/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4794601263&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,レベッカ・ミルナー,IBCパブリッシング,807,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,130,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,job-the-significance-for-today,ヨブ記―その今日への意義,古書として忘れ去られるにはもったいない名著。これまで聖書と言えば伝道の書がお気に入りだったが、断然ヨブ記が好きになった。ヨブ記全体を通して問われる「神は与え 神は奪う」という言葉は、繰り返し深く考えるに価する言葉だと思う。,,2,2018-10-23 1:07:15,2020-07-14 1:12:21,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2018/10/20190105123058746056_17f46b520d9a110b83de1cc705cf4969.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4004121604/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4004121604&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,浅野 順一,岩波書店,457,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,2,117,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,why-does-the-united-states-look-down-on-japan,アメリカはなぜ日本を見下すのか? - 間違いだらけの「対日歴史観」を正す,これを日本人が書いていたらと思うと、『誰が』もの申すかということの重要性を切に感じる。アメリカ人にここまで鼓舞されると、そうか、日本人であることはもっと誇っていいのかもしれない、なんて。読んで損はない。,,2,2018-10-25 6:19:21,2020-07-13 6:25:45,,0,0,book,book-review,,,https://test.b2i.link/wp-content/uploads/2018/10/515sMUKqAaL._SX311_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/4847065751/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=4847065751&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,ジェイソン・モーガン,ワニブックス,756,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,3,158,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
,books,publish,art-and-progress-the-idea-of-progress-and-its-impact-on-art,芸術と進歩―進歩理念とその美術への影響,ほとんど50年前の著書らしいが、取り上げられている問題は今日と大差なく、古びていない。ということは、美術というものはずっと同じことを手を変え品を変えして、表面的なバラエティだけで回っているのかもしれない。,,2,2018-10-25 9:07:04,2020-07-15 8:18:28,,0,0,book,art,,,https://test.b2i.link/wp-content/uploads/2020/07/41CLwdtnqgL._SX316_BO1204203200_.jpg,"<i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i><i class=""fa fa-star"" aria-hidden=""true""></i>",https://www.amazon.co.jp/dp/product/480550241X/ref=as_li_tf_tl?camp=247&creative=1211&creativeASIN=480550241X&ie=UTF8&linkCode=as2&tag=bookmeter_book_image_image_pc_login-22,エルンスト・H. ゴンブリッチ,中央公論美術出版,1437,購入価格: Kindle Unlimited(0円),,,,,,,,,,,,,,,26,155,,,"a:2:{i:0;s:0:"""";i:1;s:0:"""";}",,,,"a:5:{s:9:""org_title"";s:0:"""";s:9:""org_image"";s:0:"""";s:11:""org_content"";s:0:"""";s:15:""org_button_text"";s:0:"""";s:14:""org_button_url"";s:0:"""";}","a:2:{s:4:""ruby"";s:0:"""";s:5:""catch"";s:0:"""";}","a:1:{i:0;s:0:"""";}",,,,,
